Area,Location,City,Price
883,356,1,4679000
1266,312,1,6140000
1103,312,1,5349000
1033,312,1,5010000
980,312,1,4753000
835,312,1,4049000
640,312,1,3104000
1400,328,1,6475000
1283,328,1,5933000
1189,328,1,5499000
1040,328,1,4810000
940,328,1,4347000
891,328,1,4120000
535,328,1,2474000
1285,356,1,6425000
1000,330,1,5800000
741,348,1,2852000
946,361,1,5203000
856,361,1,4708000
967,361,1,5318000
541,361,1,2975000
426,361,1,2343000
707,361,1,3888000
660,353,1,3160000
941,334,1,6580000
809,392,1,3315999
924,334,1,7000000
1008,353,1,4840000
900,353,1,4140000
1433,411,1,10500000
805,353,1,3300000
1198,353,1,6230000
772,353,1,3247000
930,353,1,4270000
619,353,1,2960000
1002,346,1,5200000
1285,346,1,6684999
1028,346,1,5345000
1117,353,1,5000000
989,353,1,5145000
935,353,1,4862000
768,353,1,3993000
881,353,1,4581000
867,353,1,4500000
1115,353,1,5798000
1197,353,1,6224000
941,353,1,4893000
1037,353,1,5392000
1293,357,1,10000000
900,332,1,5700000
760,353,1,3100000
1066,387,1,5116000
1452,387,1,6969000
1350,387,1,6480000
924,387,1,4435000
1369,387,1,6570999
1175,387,1,5640000
615,387,1,2952000
952,346,1,5200000
460,412,1,2200000
675,318,1,2300000
877,303,1,3946000
780,303,1,3510000
1018,316,1,5599000
1000,316,1,5500000
1050,316,1,5775000
1100,316,1,6050000
1025,413,1,4500000
570,372,1,2600000
2000,329,1,13200000
1546,316,1,7500000
1599,304,1,10000000
1296,304,1,8000000
810,353,1,3645000
952,341,1,5221000
1060,316,1,6300000
930,400,1,5100000
910,392,1,4994000
1641,335,1,8675000
1100,361,1,4510000
726,379,1,2976000
756,348,1,3099000
803,348,1,3051000
743,348,1,2823000
600,361,1,2850000
726,348,1,2975000
1337,372,1,6343000
1160,372,1,5519000
571,372,1,2777000
555,372,1,2703000
1184,372,1,5630000
563,372,1,2740000
1165,372,1,5542000
1004,372,1,4793000
568,372,1,2763000
1211,372,1,5756000
560,372,1,2726000
1217,343,1,11000000
1990,306,1,13000000
1098,390,1,5500000
1558,329,1,11299999
1441,414,1,7200000
1147,414,1,5200000
962,404,1,7200000
2150,332,1,17600000
1525,332,1,11500000
1348,304,1,8200000
1307,304,1,8000000
1027,304,1,7000000
1765,332,1,13600000
1524,332,1,10400000
1525,332,1,10500000
610,415,1,3199000
1152,416,1,5700000
999,416,1,5000000
1298,417,1,9000000
1024,304,1,6500000
690,413,1,2900000
1364,339,1,9000000
2021,418,1,9400000
1443,316,1,7000000
1020,366,1,5400000
1045,366,1,5400000
1045,366,1,5400000
1020,366,1,5698000
1020,366,1,5700000
1075,366,1,5800000
1020,366,1,5400000
1045,366,1,5450000
2475,306,1,17000000
1735,317,1,7700000
711,310,1,3270000
600,310,1,2760000
1704,419,1,16399999
1464,419,1,14000000
1546,352,1,8300000
1093,352,1,6100000
1066,352,1,6000000
984,352,1,5500000
947,352,1,5400000
1228,352,1,6700000
1301,420,1,9000000
1367,336,1,6000000
1740,325,1,10300000
1740,325,1,10300000
1500,325,1,8700000
1335,325,1,7800000
1825,306,1,13500000
2150,332,1,17000000
1749,332,1,10500000
1749,332,1,11500000
2451,332,1,17000000
1295,332,1,7700000
1445,332,1,10000000
1435,332,1,11000000
3487,332,1,30000000
2010,421,1,7500000
1460,346,1,8100000
952,346,1,5300000
910,346,1,4800000
570,346,1,3300000
1888,329,1,15000000
1665,329,1,13500000
1434,329,1,11500000
1434,329,1,11500000
1850,313,1,13000000
1671,313,1,10300000
1286,313,1,7900000
1112,422,1,6500000
1414,422,1,9200000
1414,422,1,9200000
1827,313,1,11299999
752,353,1,3386999
760,353,1,3192000
639,318,1,2725000
949,347,1,4500000
901,347,1,4000000
1120,418,1,6600000
1065,418,1,6300000
1070,418,1,6400000
1100,359,1,9900000
980,423,1,7600000
1110,316,1,6600000
1110,316,1,6600000
980,316,1,5900000
645,318,1,2725000
639,318,1,2725000
639,318,1,2725000
7240,358,1,190000000
5777,358,1,150000000
3800,358,1,90000000
3800,358,1,90000000
591,382,1,4300000
6500,424,1,127000000
2958,424,1,57500000
1200,424,1,23000000
600,424,1,11500000
901,347,1,4200000
909,349,1,3400000
865,349,1,3200000
789,349,1,2900000
545,306,1,3400000
1100,425,1,8500000
1624,359,1,32000000
1161,314,1,15600000
1796,316,1,11200000
1796,316,1,11200000
1480,321,1,7700000
610,321,1,3100000
610,321,1,3100000
614,387,1,3069000
1140,316,1,6750000
1070,316,1,6350000
1065,316,1,6300000
1120,316,1,6600000
909,355,1,3409000
861,355,1,3242000
980,316,1,5900000
595,400,1,3180000
590,341,1,3127000
1090,316,1,6500000
1090,316,1,6500000
956,400,1,5150000
574,346,1,3050000
1468,392,1,7650000
1468,392,1,7650000
1464,346,1,7650000
1462,321,1,7700000
1460,393,1,7733000
1256,346,1,6550000
1254,400,1,6600000
1252,393,1,6600000
1220,346,1,6450000
570,392,1,3021000
730,353,1,3547000
852,353,1,3578000
815,353,1,3667000
2345,332,1,16500000
1550,347,1,7000000
1691,316,1,11000000
1140,306,1,6800000
1700,306,1,10200000
1750,386,1,15000000
1825,306,1,12200000
1200,353,1,5760000
767,353,1,3681000
954,353,1,4006000
920,353,1,4416000
794,353,1,3811000
805,353,1,3381000
787,353,1,3797999
794,353,1,3572999
1123,353,1,6176000
853,353,1,4265000
767,353,1,3451000
959,353,1,4603000
925,353,1,4440000
952,353,1,4569000
870,353,1,4176000
935,353,1,4207000
916,353,1,4304000
672,353,1,3427000
841,353,1,4289000
2168,403,1,10800000
2232,414,1,10000000
2700,403,1,12500000
1942,403,1,9000000
2380,331,1,34000000
1913,419,1,19000000
2089,397,1,13200000
1970,332,1,15700000
802,341,1,5011000
802,341,1,4449000
880,341,1,5440000
1045,341,1,5747000
867,341,1,4674000
867,341,1,4674000
994,393,1,4771000
1126,341,1,6193000
1166,341,1,6413000
750,393,1,4425000
810,393,1,4731000
908,317,1,4540000
908,317,1,4540000
938,317,1,4408000
938,317,1,4408000
942,317,1,4333000
910,317,1,4186000
884,317,1,4420000
858,317,1,4032000
960,317,1,4512000
850,317,1,4930000
816,317,1,3835000
800,317,1,4640000
928,317,1,4268000
928,317,1,4268000
1256,400,1,7536000
882,400,1,5551000
883,400,1,5115000
1022,400,1,6132000
914,400,1,5027000
931,400,1,5255000
947,400,1,5435000
1163,400,1,5815000
1158,400,1,5790000
1037,317,1,4873000
1163,317,1,6629000
1288,304,1,8000000
873,389,1,4500000
2456,329,1,27500000
2456,329,1,27500000
1705,316,1,8800000
1990,306,1,13000000
1400,321,1,9400000
1825,306,1,13500000
1504,332,1,8500000
2680,343,1,31500000
1353,313,1,9500000
919,353,1,5054000
737,353,1,3495000
797,353,1,4144000
852,353,1,3834000
895,353,1,4296000
945,426,1,4536000
920,353,1,4416000
832,353,1,3744000
872,353,1,3924000
713,353,1,3429999
744,353,1,3943000
915,353,1,4391000
915,353,1,4391000
1055,359,1,16500000
672,353,1,3027000
791,341,1,4950000
766,393,1,4276000
1058,341,1,5819000
1209,341,1,6648999
689,341,1,3838000
832,353,1,3494000
856,353,1,4108000
875,353,1,3936999
1177,353,1,5649000
870,353,1,4088000
811,353,1,3653000
742,353,1,3784000
745,353,1,3464000
821,400,1,4805000
1166,400,1,6995999
1166,400,1,6995999
994,400,1,5964000
884,400,1,5462000
920,400,1,5108000
1816,363,1,8000000
854,317,1,3971000
1262,317,1,5868000
979,317,1,5580000
894,317,1,4206000
692,317,1,3814000
994,317,1,4473000
994,317,1,4473000
765,317,1,4295000
865,317,1,4152000
843,317,1,4046000
932,317,1,4660000
1354,325,1,7903000
670,327,1,2650000
617,353,1,3390999
700,353,1,3360000
634,308,1,2915000
618,339,1,3089000
1165,339,1,5823000
1066,339,1,5328000
1369,339,1,6843000
913,387,1,4564000
934,339,1,4669000
1415,415,1,6083000
1107,347,1,4758000
1546,347,1,6645999
1355,347,1,5825000
1504,332,1,8400000
1058,332,1,6312000
624,380,1,2246000
845,396,1,3461000
1010,308,1,4505000
2021,332,1,11500000
1650,332,1,9510000
1158,332,1,6611000
1699,332,1,10300000
581,380,1,2091000
1090,427,1,7630000
1110,427,1,7770000
1367,336,1,6237000
1337,336,1,6100000
1321,325,1,7709999
625,327,1,2000000
2348,370,1,51600000
2800,370,1,61600000
2476,370,1,54400000
2781,370,1,61100000
2713,370,1,59600000
2400,370,1,52800000
1241,336,1,5014000
1002,336,1,4109000
1000,336,1,4102000
1243,336,1,5021000
1176,336,1,4768000
1184,336,1,4798000
1181,336,1,4787000
1186,336,1,4806000
1048,336,1,4283000
1062,336,1,4336000
962,392,1,4521000
1307,304,1,8227000
1314,304,1,8270999
1027,304,1,6567000
1358,304,1,8548000
1024,304,1,6548000
2686,304,1,16900000
1561,304,1,9826000
1296,304,1,8158000
1566,304,1,9857000
1829,304,1,11500000
1564,304,1,9845000
2640,304,1,16600000
868,392,1,3992000
2275,313,1,23400000
1701,313,1,17900000
2022,313,1,20900000
708,313,1,6200000
1720,313,1,18100000
734,313,1,6400000
1576,313,1,16100000
1636,313,1,16700000
1296,313,1,13400000
600,424,1,12600000
780,355,1,2496000
838,355,1,3300000
870,339,1,4872000
1986,322,1,22799999
1986,322,1,22799999
1975,322,1,22700000
1975,322,1,22700000
890,392,1,4004999
809,353,1,4125000
760,353,1,3420000
658,353,1,2763000
791,392,1,3322000
1118,353,1,5366000
1146,353,1,5615000
939,392,1,4036999
725,353,1,3479999
805,353,1,3381000
964,353,1,4338000
1224,353,1,5691000
1647,359,1,27900000
1624,359,1,27599999
1624,359,1,27599999
1641,359,1,27799999
1641,359,1,27799999
1531,332,1,7300000
1455,332,1,7000000
1455,332,1,7000000
938,394,1,4500000
1255,403,1,6325000
1443,347,1,6493000
1443,347,1,6493000
1380,315,1,7173999
1375,315,1,7148000
1532,358,1,23700000
1495,358,1,23100000
1232,358,1,19000000
1444,316,1,8303000
2712,403,1,13600000
1944,403,1,9797000
1482,428,1,5557000
2250,316,1,12900000
1618,326,1,11399999
1365,326,1,9691000
1575,355,1,6536000
1575,355,1,6536000
1373,355,1,5697000
1057,355,1,4386000
938,355,1,3500000
1350,302,1,6066000
1350,302,1,6066000
1320,302,1,5932000
1038,302,1,4664000
1038,302,1,4664000
924,302,1,4152000
909,302,1,4085000
875,366,1,4500000
1523,385,1,24300000
1594,385,1,25500000
1270,315,1,8877000
1190,315,1,8318000
1122,326,1,7966000
1653,326,1,11700000
1540,326,1,10900000
1345,326,1,9549000
1345,326,1,9549000
1282,321,1,7941000
1506,321,1,9329000
1506,321,1,9329000
1546,347,1,6956999
1859,378,1,9759000
1355,378,1,7113000
1024,355,1,3584000
980,355,1,3429999
1242,334,1,7450000
1218,334,1,7306000
1025,364,1,5328000
530,394,1,2385000
930,394,1,4185000
2000,329,1,9500000
925,356,1,5000000
845,356,1,4647000
1390,373,1,7645000
882,373,1,4851000
745,373,1,4000000
806,373,1,4433000
1140,328,1,5814000
821,328,1,3776000
750,328,1,3450000
948,312,1,4597000
810,312,1,3900000
740,312,1,3589000
1050,334,1,6300000
1210,334,1,7000000
1038,405,1,6228000
822,405,1,4932000
931,312,1,3490999
876,312,1,3285000
1390,403,1,6392000
1015,403,1,4667000
755,403,1,3697999
1371,308,1,6305000
1260,308,1,5290000
1320,334,1,7854000
900,334,1,5220000
900,334,1,5400000
855,334,1,5130000
802,334,1,4812000
885,415,1,3804000
840,320,1,4115000
1355,357,1,10700000
1355,357,1,10700000
1400,429,1,12000000
574,320,1,3041000
849,320,1,4498000
917,320,1,4859000
1219,321,1,8045000
1214,321,1,8012000
940,321,1,6204000
1380,315,1,7173999
1424,307,1,5846000
1450,332,1,9425000
925,315,1,5550000
1194,307,1,4900000
2150,332,1,17500000
940,315,1,4887000
1960,332,1,14200000
1375,315,1,8250000
1980,332,1,16500000
1200,415,1,11200000
1080,315,1,6480000
1065,315,1,6390000
1194,430,1,4900000
2923,431,1,75000000
990,428,1,4217000
1340,306,1,9500000
1033,355,1,3615000
670,329,1,4900000
2080,414,1,9000000
1818,322,1,24500000
1667,322,1,22500000
2451,332,1,21000000
1651,385,1,26500000
6000,332,1,40000000
1915,316,1,9400000
1100,432,1,3135000
1631,385,1,26000000
1140,433,1,4700000
1135,421,1,5221000
910,347,1,3822000
1150,307,1,4400000
860,307,1,3200000
1636,385,1,26500000
2107,313,1,11700000
1080,315,1,6480000
1150,307,1,3795000
1220,307,1,5000000
1695,332,1,11000000
2150,332,1,13899999
2580,315,1,15700000
1405,307,1,4636000
1085,315,1,6509999
1380,315,1,8280000
1244,403,1,7500000
1290,434,1,11399999
1546,347,1,7751000
1970,315,1,11900000
2052,435,1,25600000
1581,435,1,19700000
1145,428,1,3950000
841,415,1,3784000
810,415,1,3645000
738,415,1,3321000
1230,429,1,10300000
1243,403,1,8108000
2712,403,1,17600000
1944,403,1,12600000
1922,403,1,12000000
2691,403,1,16500000
1255,403,1,8200000
1020,312,1,5100000
820,312,1,4104999
1444,316,1,8303000
1255,308,1,5647000
1235,361,1,6934999
1235,361,1,6934999
862,308,1,3879999
1975,322,1,28700000
2015,322,1,29400000
1230,393,1,7748999
1254,393,1,7900000
1228,393,1,7736000
1552,393,1,9777000
1222,393,1,7698000
1189,393,1,7490000
1562,393,1,9840000
1501,393,1,9456000
1220,396,1,5063000
835,396,1,3422000
845,396,1,3461000
1092,320,1,6434000
775,415,1,4275000
1092,320,1,6334000
4736,316,1,27200000
4452,316,1,25500000
4451,316,1,25500000
4690,316,1,26900000
1605,316,1,9228000
1606,316,1,9234000
1453,316,1,8354000
1658,316,1,9533000
1660,316,1,9545000
1551,316,1,7598999
4297,316,1,24700000
1594,316,1,7809999
1190,315,1,7900000
1270,315,1,8430000
4682,316,1,26900000
4105,316,1,23600000
1970,315,1,13000000
2580,315,1,17100000
1880,315,1,12400000
1390,315,1,9226000
1850,315,1,12200000
950,356,1,5339000
888,404,1,4880000
755,404,1,3472999
745,393,1,3650000
920,426,1,4400000
809,353,1,3882000
809,341,1,3883000
970,341,1,4656000
755,317,1,4237000
850,317,1,4079999
926,317,1,4444000
1032,317,1,4953000
745,426,1,3650000
1032,426,1,4953000
920,393,1,4416000
1032,341,1,4953000
970,426,1,4656000
2004,322,1,29100000
1986,322,1,28900000
1200,393,1,7559999
1500,393,1,9450000
1099,334,1,5330000
1200,326,1,6959999
1125,404,1,6998999
850,356,1,4802000
845,356,1,4768000
893,355,1,3039000
870,312,1,3261999
850,312,1,4250000
580,328,1,2900000
1300,317,1,8100000
1150,317,1,7245000
1022,317,1,4999000
921,353,1,4372000
750,317,1,3635000
1032,353,1,4747000
2060,358,1,43200000
2081,358,1,43700000
2056,358,1,43099999
1350,359,1,17500000
1575,436,1,20000000
1475,391,1,12500000
855,347,1,3500000
939,361,1,5808000
1320,359,1,12500000
1300,337,1,9500000
927,361,1,5737000
1569,362,1,11700000
872,361,1,4635000
1135,339,1,6900000
1283,314,1,20500000
625,339,1,3600000
1084,310,1,4700000
1356,387,1,6700000
1470,437,1,15000000
1525,415,1,9395000
950,415,1,5991000
1036,310,1,4800000
1569,358,1,23500000
1131,438,1,5945000
1124,320,1,10300000
1451,331,1,22400000
721,361,1,3881000
745,308,1,3352000
2640,384,1,38200000
1748,314,1,22300000
2527,431,1,48000000
770,347,1,4000000
950,415,1,5991000
1150,306,1,7000000
1302,313,1,10300000
886,361,1,4705000
1340,387,1,7777000
762,332,1,3996000
1021,315,1,6850000
1017,439,1,8644000
849,439,1,7216000
642,439,1,5457000
642,439,1,5456000
828,312,1,3499000
998,312,1,4491000
998,312,1,4490000
1200,403,1,6600000
912,328,1,3399000
912,328,1,3400000
1000,331,1,7000000
1445,343,1,12000000
1090,331,1,12000000
855,347,1,3400000
1808,324,1,19800000
1334,324,1,14600000
886,361,1,4705000
1491,313,1,24700000
880,309,1,3344000
920,315,1,4900000
834,391,1,14400000
1610,314,1,25400000
1262,433,1,5409000
1480,325,1,6500000
1000,433,1,3600000
912,399,1,3399000
912,399,1,3399000
1150,403,1,6324000
1150,403,1,6325000
1200,403,1,6598999
1255,360,1,18800000
1157,412,1,6900000
1157,412,1,6900000
2684,324,1,29500000
1017,315,1,6813000
646,309,1,2456000
913,387,1,5475000
1129,313,1,19000000
1750,314,1,31200000
858,386,1,13300000
787,353,1,3148000
1125,384,1,11000000
666,317,1,2797000
668,317,1,2806000
664,317,1,2789000
657,317,1,2759000
886,361,1,3986999
872,361,1,3924000
1503,435,1,22100000
1540,314,1,26600000
1200,407,1,11000000
1375,314,1,24800000
1525,314,1,27200000
653,317,1,2743000
656,317,1,2755000
1875,314,1,33900000
1560,314,1,28000000
1500,314,1,26400000
1565,314,1,27400000
1520,314,1,27100000
1200,486,2,10500000
1000,487,2,6000000
1350,488,2,15000000
435,487,2,2500000
900,489,2,5800000
1800,490,2,15800000
1500,491,2,15400000
1800,492,2,13500000
1000,493,2,6500000
1300,494,2,12500000
1000,495,2,11000000
1550,496,2,12500000
1800,497,2,14800000
600,498,2,12500000
385,497,2,3300000
2500,499,2,110000000
1000,489,2,5000000
1300,500,2,17500000
1050,501,2,3600000
1600,491,2,16500000
1000,502,2,12500000
630,503,2,2750000
2000,504,2,23500000
1600,486,2,16200000
1350,495,2,13500000
1000,487,2,5500000
1000,489,2,5500000
900,487,2,3621000
1200,505,2,9200000
1125,493,2,10400000
415,497,2,2350000
1500,489,2,8000000
675,506,2,3500000
1750,507,2,14800000
1200,489,2,8500000
4600,507,2,45000000
1650,508,2,17500000
540,489,2,2700000
950,489,2,4999000
850,489,2,4699000
450,509,2,3800000
1551,510,2,15000000
650,503,2,3000000
900,511,2,5100000
550,487,2,2350000
900,489,2,5499000
1843,512,2,12800000
630,513,2,2500000
3000,514,2,27500000
675,515,2,3600000
1300,516,2,45000000
1000,487,2,5500000
900,517,2,5500000
1700,491,2,16800000
900,489,2,3900000
1000,489,2,4400000
1200,497,2,15000000
700,509,2,6500000
630,518,2,2900000
540,518,2,2100000
1200,519,2,6200000
1000,487,2,4011000
850,520,2,5300000
1500,504,2,13500000
750,521,2,2400000
1650,522,2,14500000
810,523,2,4500000
1250,502,2,16000000
600,507,2,6400000
3800,498,2,35000000
1000,495,2,10000000
380,497,2,2300000
600,508,2,6900000
2250,524,2,17500000
1200,525,2,16500000
645,503,2,3000000
1600,526,2,13500000
1000,487,2,3800000
920,487,2,5000000
570,489,2,2800000
6400,527,2,162500000
1100,528,2,7500000
1650,529,2,26000000
750,530,2,3000000
800,530,2,3000000
1000,489,2,5200000
1700,508,2,18000000
1800,508,2,35000000
810,530,2,4400000
1800,522,2,15500000
1550,531,2,27500000
500,508,2,8200000
950,487,2,4799000
1250,532,2,15000000
1000,533,2,14000000
1000,489,2,6500000
620,489,2,3200000
700,534,2,6600000
581,508,2,6800000
600,508,2,2650000
1000,535,2,10400000
2150,486,2,22500000
2350,496,2,28500000
1500,488,2,14000000
900,489,2,5499000
720,489,2,3399000
450,489,2,2349000
990,489,2,6000000
675,489,2,3199000
765,489,2,4099000
900,489,2,5499000
720,489,2,3399000
450,489,2,2349000
990,489,2,5999000
675,489,2,3199000
765,489,2,4099000
900,489,2,5499000
720,489,2,3399000
450,489,2,2299000
990,489,2,6000000
675,489,2,3199000
765,489,2,4099000
2150,496,2,18900000
1950,526,2,17400000
1650,536,2,13400000
1750,514,2,16399999
2250,526,2,19200000
410,487,2,2300000
450,487,2,2600000
750,487,2,5800000
700,487,2,5000000
650,487,2,4500000
1450,488,2,17000000
1400,488,2,13500000
1150,488,2,13000000
1550,488,2,18300000
1500,488,2,18000000
1550,488,2,17000000
1500,488,2,19000000
1450,488,2,18000000
1200,488,2,14000000
500,537,2,4500000
1800,491,2,16000000
1700,526,2,15500000
1800,522,2,16000000
2000,522,2,24000000
1900,522,2,18000000
1800,491,2,16000000
1700,522,2,15500000
1900,522,2,18000000
1800,490,2,17000000
1900,490,2,19500000
1800,492,2,16500000
1800,498,2,15500000
1800,498,2,17500000
820,489,2,4700000
625,489,2,2700000
525,489,2,2400000
750,489,2,3500000
850,489,2,4200000
1700,514,2,16500000
1900,491,2,16800000
1700,511,2,13799999
1700,511,2,13000000
1700,511,2,13000000
1400,490,2,10500000
1900,522,2,19000000
1700,526,2,13000000
1700,526,2,13000000
1900,522,2,18000000
1900,522,2,19000000
1900,490,2,19500000
1800,536,2,18500000
1800,536,2,14500000
1800,536,2,14500000
1800,536,2,14500000
1800,536,2,15800000
1800,536,2,14500000
2000,536,2,19000000
1900,486,2,17000000
1700,511,2,15800000
1100,490,2,10000000
1700,491,2,14500000
1700,491,2,14500000
1600,486,2,15500000
1600,486,2,15500000
1500,526,2,14500000
1500,526,2,14500000
1600,498,2,16500000
1800,514,2,17200000
2200,496,2,20900000
1900,526,2,19500000
1700,522,2,15800000
1800,497,2,17000000
2000,514,2,16000000
2000,497,2,17500000
1800,497,2,14900000
1900,538,2,14500000
1600,514,2,17000000
2400,496,2,20000000
1800,491,2,14500000
1800,496,2,16500000
1800,496,2,16000000
1700,496,2,15500000
2300,496,2,23000000
2100,496,2,19500000
2100,496,2,19500000
1700,496,2,13500000
2200,496,2,16500000
2000,496,2,17500000
2000,496,2,17500000
1800,496,2,14500000
2000,496,2,18500000
2000,496,2,19000000
2200,496,2,22000000
3000,496,2,27000000
2200,496,2,22000000
2100,496,2,19000000
1800,496,2,15000000
2600,493,2,17500000
500,493,2,3500000
360,493,2,2100000
2250,493,2,16000000
400,493,2,2300000
650,493,2,4000000
2000,493,2,14500000
850,493,2,5300000
800,493,2,4500000
1300,493,2,9700000
1800,489,2,17000000
1800,486,2,15500000
1800,486,2,15800000
1800,511,2,14000000
1600,511,2,13500000
2000,511,2,16500000
1800,511,2,14500000
2800,511,2,15500000
2000,511,2,21000000
1600,511,2,15000000
1800,486,2,16500000
1800,511,2,24000000
1800,511,2,15600000
2400,511,2,16000000
1800,511,2,16500000
1800,511,2,14000000
1900,490,2,15800000
1800,539,2,17000000
2000,539,2,18500000
1900,490,2,18000000
1800,539,2,16000000
1900,490,2,17000000
1700,490,2,13000000
1800,490,2,16000000
1800,492,2,13500000
1700,492,2,13000000
1600,492,2,13000000
1900,492,2,17000000
1800,492,2,15000000
1700,492,2,15500000
2000,492,2,18500000
2100,492,2,21000000
1800,492,2,16500000
1800,492,2,16000000
1600,492,2,14000000
1900,526,2,18000000
1800,526,2,13000000
1900,526,2,20000000
1900,526,2,19000000
1800,496,2,15500000
1400,490,2,10200000
1900,504,2,14500000
1900,507,2,15500000
2000,491,2,16800000
1800,491,2,13500000
2000,492,2,16800000
1900,491,2,15000000
1900,491,2,16000000
1900,491,2,16200000
2000,491,2,17000000
1800,491,2,15400000
1800,486,2,14000000
1800,491,2,14200000
2000,491,2,18500000
1900,491,2,16500000
1900,490,2,14900000
1900,491,2,16800000
2000,491,2,15000000
1900,491,2,14500000
2000,491,2,18500000
1800,491,2,15300000
1800,491,2,15500000
2000,491,2,16200000
1900,491,2,15000000
1900,491,2,16000000
1800,536,2,15500000
1800,491,2,15000000
1900,528,2,14800000
1800,528,2,15800000
1800,528,2,15500000
1800,528,2,15000000
1800,528,2,14500000
2200,536,2,21000000
1800,536,2,16000000
2000,536,2,16500000
1800,526,2,16500000
1800,526,2,18500000
1800,489,2,16500000
2000,490,2,19000000
1800,526,2,15000000
1600,526,2,14000000
1800,526,2,14500000
1800,526,2,16500000
1600,495,2,15500000
500,495,2,3600000
800,495,2,6200000
1550,526,2,12000000
1125,518,2,5400000
675,518,2,3300000
2200,504,2,16500000
700,540,2,6500000
900,518,2,4500000
600,518,2,2400000
600,518,2,2400000
540,518,2,2500000
650,518,2,2800000
750,518,2,3200000
675,518,2,3300000
675,518,2,3200000
450,489,2,2000000
950,518,2,5400000
950,518,2,5500000
900,518,2,5500000
630,518,2,3200000
810,518,2,4100000
675,518,2,3100000
540,518,2,2100000
1000,518,2,4200000
810,518,2,4200000
1125,518,2,5400000
675,518,2,3000000
1170,518,2,5600000
630,518,2,2900000
570,518,2,2500000
765,518,2,3500000
630,518,2,3100000
638,518,2,3200000
638,518,2,3100000
750,518,2,3600000
675,518,2,3300000
750,518,2,3100000
550,518,2,3000000
1170,518,2,5700000
1170,518,2,5900000
1170,518,2,5800000
650,518,2,2200000
750,518,2,3200000
900,518,2,3700000
630,518,2,2800000
540,518,2,2300000
540,518,2,2600000
720,518,2,2800000
765,518,2,3400000
990,518,2,4700000
900,518,2,4500000
900,518,2,4500000
954,518,2,4400000
675,518,2,3200000
774,518,2,3400000
630,518,2,2850000
540,518,2,2900000
385,497,2,3100000
385,497,2,2700000
385,497,2,2200000
385,497,2,2400000
400,497,2,3400000
495,518,2,2000000
540,518,2,2600000
738,518,2,3600000
900,518,2,4300000
810,518,2,3600000
720,518,2,3300000
630,518,2,3000000
1080,518,2,5400000
900,518,2,4400000
774,518,2,4000000
517,518,2,2000000
900,518,2,4000000
1080,518,2,5500000
900,518,2,4600000
900,518,2,4700000
864,518,2,4300000
810,518,2,3500000
630,518,2,2200000
900,518,2,3800000
612,518,2,3000000
558,518,2,2200000
990,518,2,4500000
630,518,2,2200000
900,518,2,4500000
900,518,2,4500000
900,518,2,4500000
1080,518,2,5500000
1170,518,2,6000000
990,518,2,4500000
540,518,2,2400000
540,518,2,2650000
585,518,2,3000000
567,518,2,2700000
450,518,2,2400000
450,518,2,2000000
1200,489,2,7000000
500,489,2,2000000
1300,489,2,7500000
1200,489,2,7000000
1050,489,2,5500000
875,489,2,4700000
630,489,2,3200000
800,489,2,3500000
750,489,2,4000000
700,489,2,3500000
700,489,2,2800000
850,489,2,4300000
800,489,2,4100000
850,489,2,4000000
750,489,2,3500000
600,489,2,2500000
550,489,2,2500000
550,489,2,2200000
700,489,2,3200000
1300,489,2,7500000
1200,489,2,7000000
1050,489,2,5500000
500,489,2,2000000
875,489,2,4700000
630,489,2,3200000
750,489,2,4000000
700,489,2,3500000
850,489,2,4300000
800,489,2,4100000
750,489,2,3500000
550,489,2,2500000
756,501,2,2700000
765,501,2,3800000
720,501,2,3800000
720,501,2,4000000
720,501,2,3900000
765,501,2,4000000
765,501,2,3600000
765,501,2,3500000
1300,536,2,12000000
1750,504,2,16000000
2500,498,2,35000000
4500,491,2,45000000
1600,498,2,15000000
1125,493,2,8200000
1125,493,2,8000000
1800,497,2,17500000
855,503,2,3700000
855,503,2,3600000
540,503,2,2500000
1000,503,2,3800000
585,503,2,2200000
855,503,2,3700000
1600,528,2,15800000
2000,498,2,20000000
900,541,2,6000000
1800,542,2,18500000
585,503,2,2400000
1700,496,2,14900000
1600,486,2,16200000
1800,486,2,16000000
1800,504,2,15000000
1750,514,2,17500000
1800,507,2,16200000
1800,507,2,16200000
1650,491,2,16000000
2500,522,2,30000000
1800,492,2,15500000
1050,503,2,3000000
750,503,2,2500000
750,503,2,2200000
2700,504,2,23000000
1300,489,2,7500000
1200,489,2,7000000
1050,489,2,5500000
875,489,2,4700000
630,489,2,3200000
750,489,2,4000000
700,489,2,3500000
850,489,2,4300000
800,489,2,4100000
750,489,2,3500000
550,489,2,2500000
900,503,2,3900000
800,503,2,2600000
675,503,2,2500000
980,503,2,2500000
675,503,2,3600000
675,503,2,3400000
700,503,2,2500000
1000,503,2,5000000
855,503,2,4100000
1700,503,2,16000000
900,503,2,3700000
675,503,2,3500000
500,503,2,2500000
400,495,2,2500000
650,495,2,4000000
800,495,2,6200000
540,487,2,2700000
900,487,2,3800000
1100,487,2,6200000
675,487,2,3200000
1100,487,2,5700000
1200,487,2,6500000
500,487,2,19000000
810,487,2,3600000
580,487,2,3200000
1850,498,2,17000000
2000,491,2,13500000
1900,504,2,14800000
1500,491,2,14800000
2350,490,2,17000000
3000,498,2,29500000
1950,514,2,16500000
1900,543,2,16000000
1900,514,2,16500000
1900,522,2,16000000
